game_id,project,experiment,iteration,dev_mode,condition,randomization,prolific_id,browser,browser_width,browser_height,is_mobile_device,start_experiment_ts,end_experiment_ts,experiment_duration_ms,comprehension_attempts,design_trial_order,age,gender,race,ethnicity,judged_difficulty,judged_effort,input_device,feedback,technical_difficulties
5719-509b918f-f627-41ef-b5ef-e45221c9f464,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,614e6f4f00a9e94b123316d3,chrome,1536.0,695.0,False,1768354631839.0,1768355236032.0,604193.0,0.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad""]",42,Male,White,Non-Hispanic,2,5,Trackpad,Efficiency based on what type of salad was asked for,None
5848-b50ec28d-744e-456d-bd7f-8994ad4da44a,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5c40134b1580e900012320ab,chrome,1536.0,778.0,False,1768354010357.0,1768355517454.0,1507097.0,0.0,"[""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad""]",45,Female,White,Non-Hispanic,2,5,Trackpad,"I wanted to make sure the chef knew what salad the chef had to make. So I tried to design the kitchen in a way that ""told"" the chef what salad was to be made, then I tried to put those ingredients in the same general area for less steps.",
5862-76506a9e-5604-4224-89e8-c08dfaab57d7,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,6942cdbe08f75d111bb9713d,chrome,1920.0,919.0,False,1768346903722.0,1768347789138.0,885416.0,0.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL""]",55,Male,White,Non-Hispanic,4,5,Mouse,"tried to find the shortest distance to access each ingredient, the chopping board and plating",none
5894-4e76fd77-ef63-4165-8b27-9ae86ba3a9a9,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,67902635a20315fcc7ff5c43,chrome,1517.0,702.0,False,1768354601692.0,1768356892690.0,2290998.0,0.0,"[""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL""]",43,Female,White,Non-Hispanic,3,5,Trackpad,I tried to figure out the least amount of steps the chef would need to prepare the meal.,
5982-14e032f7-b077-44c5-b745-91b9a5e21638,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,5fcecd70db3ccb1a7f9331c9,firefox,1852.0,952.0,False,1768354323500.0,1768354880489.0,556989.0,0.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL""]",34,Non-binary,White,Non-Hispanic,1,5,Mouse,"I tried to make it make sense, as if I was playing the game. A couple times, I definitely wish I could've moved just the individual elements and not the ENTIRE 3x2 island (lol) but I understand that working around the space was part of the challenge.","No difficulties, no comments"
6073-b28c6b79-3b52-4e49-a62b-06262d3c58d7,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5ffa1561a618413a57c1ab4f,firefox,1536.0,739.0,False,1768353897251.0,1768354741856.0,844605.0,0.0,"[""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL""]",27,Female,White,Non-Hispanic,4,5,Mouse,How much back and forth would be required for getting the two necessary ingredients.,
6083-651531ce-f39c-4f01-812d-9038b41d9b0b,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,66323f16b05df4403391861c,edge-chromium,1528.0,732.0,False,1768353882644.0,1768354490361.0,607717.0,0.0,"[""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL""]",46,Female,White,Non-Hispanic,2,5,Mouse,How close it was to the plate and to the other items.,None
6085-66405178-cf17-4d4f-be18-754681f70466,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,6614b9cbe0e2912e3ffd0705,edge-chromium,1592.0,734.0,False,1768354030692.0,1768355104196.0,1073504.0,0.0,"[""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad""]",52,Male,Asian,Non-Hispanic,2,4,Mouse,Shortest possible total steps,
6095-b96d23d3-33bf-4168-a295-73b590f179fc,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,6365a371d807016cebfdb16c,chrome,2133.0,1021.0,False,1768355096251.0,1768355905914.0,809663.0,0.0,"[""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL""]",46,Female,White,Non-Hispanic,1,5,Trackpad,Nothing really. Was fun,none
6139-ace9b817-7085-4bcc-9525-b3b2644692a6,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,66e8b1b59be9621d5b1ecdb2,firefox,1366.0,607.0,False,1768356045750.0,1768356797416.0,751666.0,0.0,"[""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad""]",47,Male,White,Non-Hispanic,1,5,Mouse,I though that was cool. I work as a cook and that was kinda fun. A higher reward or bonus would be nice. Thank you., I did not encounter any difficulties.
6154-be70059f-889b-4e91-8ce7-cab4e39e878d,environment_design,overcooked_design,prolific-run-01132026,False,base,fully-interleaved,65e74f3dd1cf1c6869f7af37,chrome,1440.0,812.0,False,1768356331873.0,1768357697902.0,1366029.0,2.0,"[""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL""]",33,Female,Black/African American,Non-Hispanic,1,5,Trackpad,This was a fun experiment.,N/A
6158-ee7f6da3-a43a-4c1f-b7fe-abeea1a80d46,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,655f95ffd90905e27c938a49,chrome,1920.0,911.0,False,1768354024006.0,1768354833485.0,809479.0,0.0,"[""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad""]",35,Female,Asian,Non-Hispanic,3,5,Mouse,I tried to block or make the ingredients that didn't matter hard or impossible to get to. Thanks for the opportunity!,I did not encounter any technical issues.
6204-18ceca7b-aad5-4d83-b0aa-18c85127bcfa,environment_design,overcooked_design,prolific-run-01132026,False,communicative,fully-interleaved,5dd38420a71de83809342ca3,edge-chromium,1592.0,776.0,False,1768354407228.0,1768354974714.0,567486.0,0.0,"[""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_Salad"",""e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5_SaladOL"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_Salad"",""923da982-5016-4456-980f-fe08463be1e4_Salad"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_Salad"",""9869c018-45e4-4d69-80fb-dc3e7ac8cb03_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_SaladOL"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_Salad"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_SaladOL"",""94e306f0-ad75-49ba-b2f1-553a5ce7c9c5_SaladOL"",""908ba92f-7e3f-40cf-a293-86847bd7f04f_SaladOL"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_Salad"",""9ea49cb3-212e-452f-908a-09b81601fe45_Salad"",""ccd95ed1-36b4-46f6-a2fc-fd3f110cda80_SaladOL"",""74b431e8-e8ca-48fd-b5b4-ab6f32563faf_Salad"",""a3f0e9a9-0cec-4adb-855a-238beeba7bf9_Salad"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_SaladOL"",""e5abe513-7271-4d97-8f41-c67d5dc744c7_Salad"",""923da982-5016-4456-980f-fe08463be1e4_SaladOL"",""b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f_SaladOL"",""6be479f8-4a3f-4d97-8f06-0f301b0acd64_Salad""]",56,Male,White,Non-Hispanic,1,5,Mouse,I thought at first I could move the dishes,none
